"YBL088C"	"TEL1"	"DNA-binding"	"protein"	"kinase"	"TEL1"	""	""	""	""	""	""	""	""	""	""	""
"YBL089W"	"AVT5"	"amino"	"acid"	"transporter"	""	""	""	""	""	""	""	""	""	""	""	""
"YBL090W"	"MRP21"	"bS21m"	"mitochondrial"	"37S"	"ribosomal"	"protein"	"MRP21"	"MRP50"	""	""	""	""	""	""	""	""
"YBL091C"	"MAP2"	"methionine"	"aminopeptidase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL091C-A"	"SCS22"	"phospholipid"	"metabolism-regulating"	"protein"	"SCS22"	""	""	""	""	""	""	""	""	""	""	""
"YBL092W"	"RPL32"	"eL32"	"L32"	"L32e"	"ribosomal"	"60S"	"subunit"	"protein"	"L32"	""	""	""	""	""	""	""
"YBL093C"	"ROX3"	"MED19"	"NUT3"	"SSN7"	"SSX2"	""	""	""	""	""	""	""	""	""	""	""
"YBL094C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL095W"	"MRX3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL096C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL097W"	"BRN1"	"condensin"	"subunit"	"BRN1"	""	""	""	""	""	""	""	""	""	""	""	""
"YBL098W"	"BNA4"	"kynurenine"	"3-monooxygenase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL099W"	"ATP1"	"F1F0"	"ATP"	"synthase"	"subunit"	"alpha"	""	""	""	""	""	""	""	""	""	""
"YBL100C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL100W-C"	""	"YBL101W-C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL101C"	"ECM21"	"ART2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL102W"	"SFT2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL103C"	"RTG3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL104C"	"SEA4"	"YBL103C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL105C"	"PKC1"	"CLY15"	"CLY5"	"CLY7"	"HPO2"	"protein"	"kinase"	"C"	"STT1"	""	""	""	""	""	""	""
"YBL106C"	"SRO77"	"putative"	"Rab"	"GTPase-binding"	"protein"	"SRO77"	"SNI2"	"SOP2"	""	""	""	""	""	""	""	""
"YBL107C"	"MIX23"	"MIC23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL107W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL108C-A"	"PAU9"	"seripauperin"	"PAU9"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL108W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL109W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL111C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL112C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL113C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBL113W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR001C"	"NTH2"	"alpha,alpha-trehalase"	"NTH2"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR002C"	"RER2"	"ditrans,polycis-polyprenyl"	"diphosphate"	"synthase"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR003W"	"COQ1"	"trans-hexaprenyltranstransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR004C"	"GPI18"	"FMP44"	"GPI-anchor"	"transamidase"	"GPI18"	""	""	""	""	""	""	""	""	""	""	""
"YBR005W"	"RCR1"	"SSH6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR006W"	"UGA2"	"succinate-semialdehyde"	"dehydrogenase"	"(NAD(P)(+))"	"UGA5"	""	""	""	""	""	""	""	""	""	""	""
"YBR007C"	"DSF2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR008C"	"FLR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR009C"	"HHF1"	"histone"	"H4"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR010W"	"HHT1"	"BUR5"	"histone"	"H3"	"SIN2"	""	""	""	""	""	""	""	""	""	""	""
"YBR011C"	"IPP1"	"inorganic"	"diphosphatase"	"IPP1"	"PPA1"	""	""	""	""	""	""	""	""	""	""	""
"YBR012C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR013C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR014C"	"GRX7"	"glutathione-disulfide"	"reductase"	"GRX7"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR015C"	"MNN2"	"alpha-1,2-mannosyltransferase"	"MNN2"	"CRV4"	"LDB8"	"TTP1"	""	""	""	""	""	""	""	""	""	""
"YBR016W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR017C"	"KAP104"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR018C"	"GAL7"	"UDP-glucose:hexose-1-phosphate"	"uridylyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR019C"	"GAL10"	"bifunctional"	"UDP-glucose"	"4-epimerase/aldose"	"1-epimerase"	""	""	""	""	""	""	""	""	""	""	""
"YBR020W"	"GAL1"	"galactokinase"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR021W"	"FUR4"	"uracil"	"permease"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR022W"	"POA1"	"ADP-ribose"	"1''-phosphate"	"phosphatase"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR023C"	"CHS3"	"CAL1"	"chitin"	"synthase"	"CHS3"	"CSD2"	"DIT101"	"KTI2"	""	""	""	""	""	""	""	""
"YBR024W"	"SCO2"	"putative"	"thioredoxin"	"peroxidase"	"SCO2"	""	""	""	""	""	""	""	""	""	""	""
"YBR025C"	"OLA1"	"Obg-like"	"ATPase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR026C"	"ETR1"	"MRF1"	"MRF1'"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR027C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR028C"	"YPK3"	"putative"	"protein"	"kinase"	"YPK3"	""	""	""	""	""	""	""	""	""	""	""
"YBR029C"	"CDS1"	"CDG1"	"phosphatidate"	"cytidylyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR030W"	"RKM3"	"protein-lysine"	"N-methyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR031W"	"RPL4A"	"L2A"	"L4"	"L4A"	"ribosomal"	"60S"	"subunit"	"protein"	"L4A"	"rp2"	"uL4"	"YL2"	""	""	""	""
"YBR032W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR033W"	"EDS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR034C"	"HMT1"	"HCP1"	"ODP1"	"protein-arginine"	"omega-N"	"methyltransferase"	"HMT1"	"RMT1"	""	""	""	""	""	""	""	""
"YBR035C"	"PDX3"	"pyridoxamine-phosphate"	"oxidase"	"PDX3"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR036C"	"CSG2"	"CLS2"	"mannosylinositol"	"phosphorylceramide"	"synthase"	"regulatory"	"subunit"	""	""	""	""	""	""	""	""	""
"YBR037C"	"SCO1"	"Cu-binding"	"protein"	"SCO1"	"PET161"	""	""	""	""	""	""	""	""	""	""	""
"YBR038W"	"CHS2"	"chitin"	"synthase"	"CHS2"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR039W"	"ATP3"	"F1F0"	"ATP"	"synthase"	"subunit"	"gamma"	""	""	""	""	""	""	""	""	""	""
"YBR040W"	"FIG1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR041W"	"FAT1"	"long-chain"	"fatty"	"acid"	"transporter"	"FAT1"	""	""	""	""	""	""	""	""	""	""
"YBR042C"	"CST26"	"PSI1"	"putative"	"acyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR043C"	"QDR3"	"AQR2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR044C"	"TCM62"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR045C"	"GIP1"	"protein"	"phosphatase"	"regulator"	"GIP1"	""	""	""	""	""	""	""	""	""	""	""
"YBR046C"	"ZTA1"	"NADPH:quinone"	"reductase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR047W"	"FMP23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR048W"	"RPS11B"	"ribosomal"	"40S"	"subunit"	"protein"	"S11B"	"rp41B"	"S11B"	"S17"	"S18B"	"uS17"	"YS12"	""	""	""	""
"YBR049C"	"REB1"	"DNA-binding"	"protein"	"REB1"	"GRF2"	""	""	""	""	""	""	""	""	""	""	""
"YBR050C"	"REG2"	"protein"	"phosphatase"	"regulator"	"REG2"	""	""	""	""	""	""	""	""	""	""	""
"YBR051W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR052C"	"RFS1"	"flavodoxin-like"	"fold"	"family"	"protein"	""	""	""	""	""	""	""	""	""	""	""
"YBR053C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR054W"	"YRO2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR055C"	"PRP6"	"RNA6"	"TSM7269"	"U4/U6-U5"	"snRNP"	"complex"	"subunit"	"PRP6"	""	""	""	""	""	""	""	""
"YBR056C-B"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR056W"	""	"17-beta-hydroxysteroid"	"dehydrogenase-like"	"protein"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR056W-A"	"MNC1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR057C"	"MUM2"	"SPOT8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR058C"	"UBP14"	"GID6"	"ubiquitin-specific"	"protease"	"UBP14"	""	""	""	""	""	""	""	""	""	""	""
"YBR058C-A"	"TSC3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR059C"	"AKL1"	"serine/threonine"	"protein"	"kinase"	"AKL1"	""	""	""	""	""	""	""	""	""	""	""
"YBR060C"	"ORC2"	"origin"	"recognition"	"complex"	"subunit"	"2"	"RRR1"	"SIR5"	""	""	""	""	""	""	""	""
"YBR061C"	"TRM7"	"tRNA"	"methyltransferase"	"TRM7"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR062C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR063C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR064W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR065C"	"ECM2"	"SLT11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR066C"	"NRG2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR067C"	"TIP1"	"putative"	"lipase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR068C"	"BAP2"	"branched-chain"	"amino"	"acid"	"permease"	"BAP2"	""	""	""	""	""	""	""	""	""	""
"YBR069C"	"TAT1"	"amino"	"acid"	"transporter"	"TAT1"	"TAP1"	"VAP1"	""	""	""	""	""	""	""	""	""
"YBR070C"	"ALG14"	"N-acetylglucosaminyldiphosphodolichol"	"N-acetylglucosaminyltransferase"	"anchoring"	"subunit"	"ALG14"	""	""	""	""	""	""	""	""	""	""
"YBR071W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR072C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR072W"	"HSP26"	"chaperone"	"protein"	"HSP26"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR073W"	"RDH54"	"DNA-dependent"	"ATPase"	"RDH54"	"TID1"	""	""	""	""	""	""	""	""	""	""	""
"YBR074W"	"PFF1"	"YBR075W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR076C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR076W"	"ECM8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR077C"	"SLM4"	"EGO3"	"GSE1"	"NIR1"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR078W"	"ECM33"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR079C"	"RPG1"	"TIF32"	"translation"	"initiation"	"factor"	"eIF3"	"core"	"subunit"	"a"	""	""	""	""	""	""	""
"YBR080C"	"SEC18"	"AAA"	"family"	"ATPase"	"SEC18"	"ANU4"	""	""	""	""	""	""	""	""	""	""
"YBR081C"	"SPT7"	"GIT2"	"SAGA"	"histone"	"acetyltransferase"	"complex"	"subunit"	"SPT7"	""	""	""	""	""	""	""	""
"YBR082C"	"UBC4"	"E2"	"ubiquitin-conjugating"	"protein"	"UBC4"	""	""	""	""	""	""	""	""	""	""	""
"YBR083W"	"TEC1"	"ROC1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR084C-A"	"RPL19A"	"eL19"	"L19A"	"L19e"	"L23A"	"ribosomal"	"60S"	"subunit"	"protein"	"L19A"	"rpl5L"	"YL14"	""	""	""	""
"YBR084W"	"MIS1"	"trifunctional"	"formate-tetrahydrofolate"	"ligase/methenyltetrahydrofolate"	"cyclohydrolase/methylenetetrahydrofolate"	"dehydrogenase"	"MIS1"	""	""	""	""	""	""	""	""	""
"YBR085C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR085W"	"AAC3"	"ADP/ATP"	"carrier"	"protein"	"AAC3"	"ANC3"	""	""	""	""	""	""	""	""	""	""
"YBR086C"	"IST2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR087W"	"RFC5"	"replication"	"factor"	"C"	"subunit"	"5"	""	""	""	""	""	""	""	""	""	""
"YBR088C"	"POL30"	"PCNA"	"proliferating"	"cell"	"nuclear"	"antigen"	""	""	""	""	""	""	""	""	""	""
"YBR089C-A"	"NHP6B"	"high-mobility"	"group"	"nucleosome-binding"	"protein"	"YBR090C-A"	""	""	""	""	""	""	""	""	""	""
"YBR089W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR090C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR091C"	"TIM12"	"MRS5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR092C"	"PHO3"	"acid"	"phosphatase"	"PHO3"	"phoC"	""	""	""	""	""	""	""	""	""	""	""
"YBR093C"	"PHO5"	"acid"	"phosphatase"	"PHO5"	"phoE"	""	""	""	""	""	""	""	""	""	""	""
"YBR094W"	"PBY1"	"putative"	"tubulin"	"tyrosine"	"ligase"	""	""	""	""	""	""	""	""	""	""	""
"YBR095C"	"RXT2"	"RAF60"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR096W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR097W"	"VPS15"	"GRD8"	"ubiquitin-binding"	"serine/threonine"	"protein"	"kinase"	"VPS15"	"VAC4"	"VPL19"	"VPS40"	"VPT15"	""	""	""	""	""
"YBR098W"	"MMS4"	"SLX2"	"YBR100W"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR099C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR101C"	"FES1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR102C"	"EXO84"	"exocyst"	"subunit"	"EXO84"	"USA3"	""	""	""	""	""	""	""	""	""	""	""
"YBR103C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR103W"	"SIF2"	"EMB1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR104W"	"YMC2"	"organic"	"acid"	"transporter"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR105C"	"VID24"	"GID4"	"glucose-induced"	"degradation"	"complex"	"subunit"	"VID24"	""	""	""	""	""	""	""	""	""
"YBR106W"	"SND3"	"PHO88"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR107C"	"IML3"	"MCM19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR108W"	"AIM3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR109C"	"CMD1"	"calmodulin"	"CaM"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR109W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR110W"	"ALG1"	"chitobiosyldiphosphodolichol"	"beta-1,4"	"mannosyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR111C"	"YSA1"	"ADP-ribose"	"diphosphatase"	"RMA2"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR111W-A"	"SUS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR112C"	"CYC8"	"CRT8"	"[OCT]"	"[OCT1+]"	"SSN6"	"transcription"	"regulator"	"CYC8"	""	""	""	""	""	""	""	""
"YBR113W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR114W"	"RAD16"	"DNA"	"repair"	"protein"	"RAD16"	"PSO5"	""	""	""	""	""	""	""	""	""	""
"YBR115C"	"LYS2"	"L-aminoadipate-semialdehyde"	"dehydrogenase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR116C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR117C"	"TKL2"	"transketolase"	"TKL2"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR118W"	"TEF2"	"eEF1A"	"EF-1"	"alpha"	"translation"	"elongation"	"factor"	"EF-1"	"alpha"	""	""	""	""	""	""	""
"YBR119W"	"MUD1"	"U1A"	"U1-A"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR120C"	"CBP6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR121C"	"GRS1"	"glycine--tRNA"	"ligase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR121C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR122C"	"MRPL36"	"bL31m"	"mitochondrial"	"54S"	"ribosomal"	"protein"	"YmL36"	"YmL36"	""	""	""	""	""	""	""	""
"YBR123C"	"TFC1"	"tau"	"95"	"transcription"	"factor"	"TFIIIC"	"subunit"	"TFC1"	""	""	""	""	""	""	""	""
"YBR124W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR125C"	"PTC4"	"GCT1"	"type"	"2C"	"protein"	"phosphatase"	"PTC4"	""	""	""	""	""	""	""	""	""
"YBR126C"	"TPS1"	"alpha,alpha-trehalose-phosphate"	"synthase"	"(UDP-forming)"	"TPS1"	"BYP1"	"CIF1"	"FDP1"	"GGS1"	"GLC6"	"TSS1"	""	""	""	""	""
"YBR126W-A"	"MEO1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR126W-B"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR127C"	"VMA2"	"ATPSV"	"H(+)-transporting"	"V1"	"sector"	"ATPase"	"subunit"	"B"	"VAT2"	""	""	""	""	""	""	""
"YBR128C"	"ATG14"	"APG14"	"CVT12"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR129C"	"OPY1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR130C"	"SHE3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR131C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR131W"	"CCZ1"	"CVT16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR132C"	"AGP2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR133C"	"HSL7"	"protein"	"arginine"	"N-methyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR134W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR135W"	"CKS1"	"cyclin-dependent"	"protein"	"kinase"	"regulatory"	"subunit"	"CKS1"	""	""	""	""	""	""	""	""	""
"YBR136W"	"MEC1"	"ESR1"	"protein"	"kinase"	"MEC1"	"RAD31"	"SAD3"	""	""	""	""	""	""	""	""	""
"YBR137W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR138C"	""	"HDR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR139W"	"ATG42"	"carboxypeptidase"	"C"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR140C"	"IRA1"	"GLC1"	"GTPase-activating"	"protein"	"IRA1"	"PPD1"	""	""	""	""	""	""	""	""	""	""
"YBR141C"	"BMT2"	"25S"	"rRNA"	"(adenine2142-N1)-methyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR141W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR142W"	"MAK5"	"putative"	"ATP-dependent"	"RNA"	"helicase"	""	""	""	""	""	""	""	""	""	""	""
"YBR143C"	"SUP45"	"eRF1"	"SAL4"	"SUP1"	"SUP47"	"translation"	"termination"	"factor"	"eRF1"	""	""	""	""	""	""	""
"YBR144C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR145W"	"ADH5"	"alcohol"	"dehydrogenase"	"ADH5"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR146W"	"MRPS9"	"mitochondrial"	"37S"	"ribosomal"	"protein"	"MRPS9"	"uS9m"	""	""	""	""	""	""	""	""	""
"YBR147W"	"RTC2"	"cationic"	"amino"	"acid"	"transporter"	"RRT11"	"YPQ3"	""	""	""	""	""	""	""	""	""
"YBR148W"	"YSW1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR149W"	"ARA1"	"D-arabinose"	"1-dehydrogenase"	"(NAD(P)(+))"	"ARA1"	""	""	""	""	""	""	""	""	""	""	""
"YBR150C"	"TBS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR151W"	"APD1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR152W"	"SPP381"	"U4/U6-U5"	"snRNP"	"complex"	"subunit"	"SPP381"	""	""	""	""	""	""	""	""	""	""
"YBR153W"	"RIB7"	"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone"	"5'-phosphate"	"reductase"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR154C"	"RPB5"	"ABC27"	"DNA-directed"	"RNA"	"polymerase"	"core"	"subunit"	"RPB5"	""	""	""	""	""	""	""	""
"YBR155W"	"CNS1"	"HSP70/90"	"family"	"co-chaperone"	"CNS1"	""	""	""	""	""	""	""	""	""	""	""
"YBR156C"	"SLI15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR157C"	"ICS2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR158W"	"AMN1"	"CST13"	"ICS4"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR159W"	"IFA38"	"ketoreductase"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR160W"	"CDC28"	"CDK1"	"cyclin-dependent"	"serine/threonine-protein"	"kinase"	"CDC28"	"HSL5"	"SRM5"	""	""	""	""	""	""	""	""
"YBR161W"	"CSH1"	"mannosylinositol"	"phosphorylceramide"	"synthase"	"catalytic"	"subunit"	"CSH1"	""	""	""	""	""	""	""	""	""
"YBR162C"	"TOS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR162W-A"	"YSY6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR163W"	"EXO5"	"DEM1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR164C"	"ARL1"	"Arf"	"family"	"GTPase"	"ARL1"	"DLP2"	""	""	""	""	""	""	""	""	""	""
"YBR165W"	"UBS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR166C"	"TYR1"	"prephenate"	"dehydrogenase"	"(NADP(+))"	""	""	""	""	""	""	""	""	""	""	""	""
"YBR167C"	"POP7"	"ribonuclease"	"P/MRP"	"protein"	"subunit"	"POP7"	"RPP2"	""	""	""	""	""	""	""	""	""
"YBR168W"	"PEX32"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR169C"	"SSE2"	"adenyl-nucleotide"	"exchange"	"factor"	"SSE2"	""	""	""	""	""	""	""	""	""	""	""
"YBR170C"	"NPL4"	"HRD4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR171W"	"SEC66"	"HSS1"	"KAR7"	"Sec63"	"complex"	"subunit"	"SEC66"	"SEC71"	""	""	""	""	""	""	""	""
"YBR172C"	"SMY2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR173C"	"UMP1"	"RNS2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR174C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR175W"	"SWD3"	"CPS30"	"SAF35"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR176W"	"ECM31"	"3-methyl-2-oxobutanoate"	"hydroxymethyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR177C"	"EHT1"	"medium-chain"	"fatty"	"acid"	"ethyl"	"ester"	"synthase/esterase"	""	""	""	""	""	""	""	""	""
"YBR178W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR179C"	"FZO1"	"mitofusin"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR180W"	"DTR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR181C"	"RPS6B"	"eS6"	"LPG18"	"ribosomal"	"40S"	"subunit"	"protein"	"S6B"	"RPS101"	"RPS102"	"S6e"	""	""	""	""	""
"YBR182C"	"SMP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR182C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR183W"	"YPC1"	"phytoceramidase"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR184W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR185C"	"MBA1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR186W"	"PCH2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR187W"	"GDT1"	"putative"	"ribosome"	"biosynthesis"	"protein"	"GDT1"	""	""	""	""	""	""	""	""	""	""
"YBR188C"	"NTC20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR189W"	"RPS9B"	"ribosomal"	"40S"	"subunit"	"protein"	"S9B"	"rp21"	"RPS13A"	"S13"	"S4"	"S9B"	"SUP46"	"uS4"	"YS11"	""	""
"YBR190W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR191W"	"RPL21A"	"eL21"	"L21A"	"L21e"	"ribosomal"	"60S"	"subunit"	"protein"	"L21A"	"URP1"	""	""	""	""	""	""
"YBR191W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR192W"	"RIM2"	"PYT1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR193C"	"MED8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR194W"	"AIM4"	"SOY1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YBR195C"	"MSI1"	"CAC3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
